,iid,pid,match,age,age_o,gender,race,race_o,field_cd,career_c,imprace,imprelig,samerace,int_corr
3657,256,276.0,0,24.0,26.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,-0.06
3658,256,277.0,0,24.0,25.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,-0.39
3659,256,278.0,0,24.0,32.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,0.3
3660,256,279.0,1,24.0,25.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,-0.06
3661,256,280.0,0,24.0,25.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,0.17
3662,256,281.0,0,24.0,27.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,0.16
3663,256,282.0,1,24.0,23.0,0,4.0,1.0,4.0,4.0,6.0,5.0,0,-0.32
3664,256,283.0,0,24.0,27.0,0,4.0,4.0,4.0,4.0,6.0,5.0,1,-0.58
3665,256,284.0,0,24.0,27.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,0.45
3666,256,285.0,0,24.0,24.0,0,4.0,6.0,4.0,4.0,6.0,5.0,0,0.25
3667,256,286.0,0,24.0,22.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,-0.06
3668,256,287.0,0,24.0,22.0,0,4.0,4.0,4.0,4.0,6.0,5.0,1,0.64
3669,256,288.0,0,24.0,27.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,-0.22
3670,256,289.0,1,24.0,28.0,0,4.0,4.0,4.0,4.0,6.0,5.0,1,-0.13
3671,256,290.0,0,24.0,34.0,0,4.0,2.0,4.0,4.0,6.0,5.0,0,0.2
3672,256,291.0,0,24.0,27.0,0,4.0,4.0,4.0,4.0,6.0,5.0,1,-0.3
3673,256,292.0,0,24.0,28.0,0,4.0,1.0,4.0,4.0,6.0,5.0,0,-0.23
3674,256,293.0,0,24.0,28.0,0,4.0,3.0,4.0,4.0,6.0,5.0,0,-0.11
3675,257,273.0,0,24.0,29.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.64
3676,257,274.0,0,24.0,24.0,0,2.0,3.0,9.0,2.0,5.0,6.0,0,0.46
3677,257,275.0,0,24.0,21.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.56
3678,257,276.0,0,24.0,26.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.7
3679,257,277.0,0,24.0,25.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.55
3680,257,278.0,0,24.0,32.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.88
3681,257,279.0,0,24.0,25.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.23
3682,257,280.0,0,24.0,25.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.75
3683,257,281.0,0,24.0,27.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.74
3684,257,282.0,0,24.0,23.0,0,2.0,1.0,9.0,2.0,5.0,6.0,0,-0.21
3685,257,283.0,0,24.0,27.0,0,2.0,4.0,9.0,2.0,5.0,6.0,0,0.21
3686,257,284.0,0,24.0,27.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.8
3687,257,285.0,0,24.0,24.0,0,2.0,6.0,9.0,2.0,5.0,6.0,0,0.29
3688,257,286.0,0,24.0,22.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.42
3689,257,287.0,0,24.0,22.0,0,2.0,4.0,9.0,2.0,5.0,6.0,0,0.26
3690,257,288.0,0,24.0,27.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.59
3691,257,289.0,0,24.0,28.0,0,2.0,4.0,9.0,2.0,5.0,6.0,0,0.42
3692,257,290.0,0,24.0,34.0,0,2.0,2.0,9.0,2.0,5.0,6.0,1,0.74
3693,257,291.0,0,24.0,27.0,0,2.0,4.0,9.0,2.0,5.0,6.0,0,0.3
3694,257,292.0,0,24.0,28.0,0,2.0,1.0,9.0,2.0,5.0,6.0,0,0.42
3695,257,293.0,0,24.0,28.0,0,2.0,3.0,9.0,2.0,5.0,6.0,0,0.26
3696,258,273.0,0,25.0,29.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.18
3697,258,274.0,0,25.0,24.0,0,6.0,3.0,9.0,2.0,1.0,10.0,0,0.1
3698,258,275.0,0,25.0,21.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.36
3699,258,276.0,1,25.0,26.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.1
3700,258,277.0,1,25.0,25.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.58
3701,258,278.0,0,25.0,32.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.12
3702,258,279.0,0,25.0,25.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.35
3703,258,280.0,1,25.0,25.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.42
3704,258,281.0,0,25.0,27.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.38
3705,258,282.0,1,25.0,23.0,0,6.0,1.0,9.0,2.0,1.0,10.0,0,0.1
3706,258,283.0,1,25.0,27.0,0,6.0,4.0,9.0,2.0,1.0,10.0,0,0.58
3707,258,284.0,1,25.0,27.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.26
3708,258,285.0,0,25.0,24.0,0,6.0,6.0,9.0,2.0,1.0,10.0,1,-0.17
3709,258,286.0,0,25.0,22.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.2
3710,258,287.0,0,25.0,22.0,0,6.0,4.0,9.0,2.0,1.0,10.0,0,0.13
3711,258,288.0,0,25.0,27.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.54
3712,258,289.0,0,25.0,28.0,0,6.0,4.0,9.0,2.0,1.0,10.0,0,0.42
3713,258,290.0,0,25.0,34.0,0,6.0,2.0,9.0,2.0,1.0,10.0,0,0.35
3714,258,291.0,0,25.0,27.0,0,6.0,4.0,9.0,2.0,1.0,10.0,0,0.43
3715,258,292.0,1,25.0,28.0,0,6.0,1.0,9.0,2.0,1.0,10.0,0,0.33
3716,258,293.0,0,25.0,28.0,0,6.0,3.0,9.0,2.0,1.0,10.0,0,0.08
3717,259,273.0,0,25.0,29.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.39
3718,259,274.0,0,25.0,24.0,0,2.0,3.0,10.0,2.0,2.0,2.0,0,0.19
3719,259,275.0,0,25.0,21.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.58
3720,259,276.0,0,25.0,26.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.72
3721,259,277.0,1,25.0,25.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.24
3722,259,278.0,0,25.0,32.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.59
3723,259,279.0,0,25.0,25.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.5
3724,259,280.0,0,25.0,25.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.52
3725,259,281.0,0,25.0,27.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.19
3726,259,282.0,0,25.0,23.0,0,2.0,1.0,10.0,2.0,2.0,2.0,0,0.1
3727,259,283.0,0,25.0,27.0,0,2.0,4.0,10.0,2.0,2.0,2.0,0,0.12
3728,259,284.0,0,25.0,27.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.63
3729,259,285.0,0,25.0,24.0,0,2.0,6.0,10.0,2.0,2.0,2.0,0,-0.42
3730,259,286.0,0,25.0,22.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,-0.11
3731,259,287.0,0,25.0,22.0,0,2.0,4.0,10.0,2.0,2.0,2.0,0,0.04
3732,259,288.0,0,25.0,27.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.47
3733,259,289.0,0,25.0,28.0,0,2.0,4.0,10.0,2.0,2.0,2.0,0,0.12
3734,259,290.0,0,25.0,34.0,0,2.0,2.0,10.0,2.0,2.0,2.0,1,0.53
3735,259,291.0,0,25.0,27.0,0,2.0,4.0,10.0,2.0,2.0,2.0,0,0.46
3736,259,292.0,0,25.0,28.0,0,2.0,1.0,10.0,2.0,2.0,2.0,0,0.32
3737,259,293.0,0,25.0,28.0,0,2.0,3.0,10.0,2.0,2.0,2.0,0,0.37
3738,260,273.0,0,27.0,29.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.53
3739,260,274.0,0,27.0,24.0,0,4.0,3.0,10.0,2.0,4.0,4.0,0,0.52
3740,260,275.0,0,27.0,21.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.43
3741,260,276.0,1,27.0,26.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.39
3742,260,277.0,1,27.0,25.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.36
3743,260,278.0,0,27.0,32.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.36
3744,260,279.0,0,27.0,25.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.31
3745,260,280.0,1,27.0,25.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.62
3746,260,281.0,0,27.0,27.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.43
3747,260,282.0,1,27.0,23.0,0,4.0,1.0,10.0,2.0,4.0,4.0,0,0.34
3748,260,283.0,0,27.0,27.0,0,4.0,4.0,10.0,2.0,4.0,4.0,1,0.26
3749,260,284.0,0,27.0,27.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.58
3750,260,285.0,1,27.0,24.0,0,4.0,6.0,10.0,2.0,4.0,4.0,0,-0.18
3751,260,286.0,0,27.0,22.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,-0.01
3752,260,287.0,0,27.0,22.0,0,4.0,4.0,10.0,2.0,4.0,4.0,1,0.31
3753,260,288.0,0,27.0,27.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.65
3754,260,289.0,0,27.0,28.0,0,4.0,4.0,10.0,2.0,4.0,4.0,1,0.53
3755,260,290.0,0,27.0,34.0,0,4.0,2.0,10.0,2.0,4.0,4.0,0,0.75
3756,260,291.0,1,27.0,27.0,0,4.0,4.0,10.0,2.0,4.0,4.0,1,0.47
3757,260,292.0,0,27.0,28.0,0,4.0,1.0,10.0,2.0,4.0,4.0,0,0.24
3758,260,293.0,0,27.0,28.0,0,4.0,3.0,10.0,2.0,4.0,4.0,0,0.4
3759,261,273.0,0,26.0,29.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.34
3760,261,274.0,0,26.0,24.0,0,4.0,3.0,10.0,2.0,1.0,4.0,0,0.39
3761,261,275.0,1,26.0,21.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.54
3762,261,276.0,1,26.0,26.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.7
3763,261,277.0,1,26.0,25.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.13
3764,261,278.0,0,26.0,32.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.68
3765,261,279.0,0,26.0,25.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,-0.01
3766,261,280.0,1,26.0,25.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.63
3767,261,281.0,0,26.0,27.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.48
3768,261,282.0,0,26.0,23.0,0,4.0,1.0,10.0,2.0,1.0,4.0,0,0.02
3769,261,283.0,0,26.0,27.0,0,4.0,4.0,10.0,2.0,1.0,4.0,1,0.08
3770,261,284.0,0,26.0,27.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.43
3771,261,285.0,0,26.0,24.0,0,4.0,6.0,10.0,2.0,1.0,4.0,0,0.08
3772,261,286.0,0,26.0,22.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.22
3773,261,287.0,0,26.0,22.0,0,4.0,4.0,10.0,2.0,1.0,4.0,1,0.1
3774,261,288.0,0,26.0,27.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.59
3775,261,289.0,0,26.0,28.0,0,4.0,4.0,10.0,2.0,1.0,4.0,1,0.17
3776,261,290.0,0,26.0,34.0,0,4.0,2.0,10.0,2.0,1.0,4.0,0,0.51
3777,261,291.0,1,26.0,27.0,0,4.0,4.0,10.0,2.0,1.0,4.0,1,0.3
3778,261,292.0,0,26.0,28.0,0,4.0,1.0,10.0,2.0,1.0,4.0,0,0.28
3779,261,293.0,0,26.0,28.0,0,4.0,3.0,10.0,2.0,1.0,4.0,0,0.69
3780,262,273.0,0,29.0,29.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.19
3781,262,274.0,0,29.0,24.0,0,2.0,3.0,3.0,10.0,1.0,10.0,0,0.09
3782,262,275.0,0,29.0,21.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.2
3783,262,276.0,0,29.0,26.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.39
3784,262,277.0,0,29.0,25.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.58
3785,262,278.0,0,29.0,32.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.14
3786,262,279.0,0,29.0,25.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.44
3787,262,280.0,0,29.0,25.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.42
3788,262,281.0,0,29.0,27.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.34
3789,262,282.0,0,29.0,23.0,0,2.0,1.0,3.0,10.0,1.0,10.0,0,0.47
3790,262,283.0,0,29.0,27.0,0,2.0,4.0,3.0,10.0,1.0,10.0,0,0.53
3791,262,284.0,0,29.0,27.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.32
3792,262,285.0,0,29.0,24.0,0,2.0,6.0,3.0,10.0,1.0,10.0,0,-0.09
3793,262,286.0,0,29.0,22.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,-0.06
3794,262,287.0,0,29.0,22.0,0,2.0,4.0,3.0,10.0,1.0,10.0,0,-0.09
3795,262,288.0,0,29.0,27.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.6
3796,262,289.0,0,29.0,28.0,0,2.0,4.0,3.0,10.0,1.0,10.0,0,0.5
3797,262,290.0,0,29.0,34.0,0,2.0,2.0,3.0,10.0,1.0,10.0,1,0.6
3798,262,291.0,0,29.0,27.0,0,2.0,4.0,3.0,10.0,1.0,10.0,0,0.62
3799,262,292.0,0,29.0,28.0,0,2.0,1.0,3.0,10.0,1.0,10.0,0,0.48
3800,262,293.0,0,29.0,28.0,0,2.0,3.0,3.0,10.0,1.0,10.0,0,0.31
3801,263,273.0,0,26.0,29.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.39
3802,263,274.0,1,26.0,24.0,0,1.0,3.0,3.0,10.0,9.0,10.0,0,0.72
3803,263,275.0,0,26.0,21.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.23
3804,263,276.0,0,26.0,26.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.2
3805,263,277.0,0,26.0,25.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,-0.08
3806,263,278.0,0,26.0,32.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.57
3807,263,279.0,0,26.0,25.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,-0.07
3808,263,280.0,0,26.0,25.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.42
3809,263,281.0,0,26.0,27.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.64
3810,263,282.0,1,26.0,23.0,0,1.0,1.0,3.0,10.0,9.0,10.0,1,-0.44
3811,263,283.0,0,26.0,27.0,0,1.0,4.0,3.0,10.0,9.0,10.0,0,-0.27
3812,263,284.0,0,26.0,27.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.68
3813,263,285.0,0,26.0,24.0,0,1.0,6.0,3.0,10.0,9.0,10.0,0,0.24
3814,263,286.0,0,26.0,22.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.26
3815,263,287.0,0,26.0,22.0,0,1.0,4.0,3.0,10.0,9.0,10.0,0,0.57
3816,263,288.0,1,26.0,27.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.18
3817,263,289.0,1,26.0,28.0,0,1.0,4.0,3.0,10.0,9.0,10.0,0,0.18
3818,263,290.0,1,26.0,34.0,0,1.0,2.0,3.0,10.0,9.0,10.0,0,0.31
3819,263,291.0,0,26.0,27.0,0,1.0,4.0,3.0,10.0,9.0,10.0,0,-0.2
3820,263,292.0,1,26.0,28.0,0,1.0,1.0,3.0,10.0,9.0,10.0,1,-0.2
3821,263,293.0,0,26.0,28.0,0,1.0,3.0,3.0,10.0,9.0,10.0,0,0.22
3822,264,273.0,0,26.0,29.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.32
3823,264,274.0,1,26.0,24.0,0,2.0,3.0,6.0,2.0,1.0,3.0,0,0.14
3824,264,275.0,0,26.0,21.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.4
3825,264,276.0,0,26.0,26.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.57
3826,264,277.0,0,26.0,25.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.48
3827,264,278.0,0,26.0,32.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.57
3828,264,279.0,1,26.0,25.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.73
3829,264,280.0,1,26.0,25.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.54
3830,264,281.0,0,26.0,27.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.31
3831,264,282.0,1,26.0,23.0,0,2.0,1.0,6.0,2.0,1.0,3.0,0,-0.06
3832,264,283.0,0,26.0,27.0,0,2.0,4.0,6.0,2.0,1.0,3.0,0,0.16
3833,264,284.0,0,26.0,27.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.61
3834,264,285.0,0,26.0,24.0,0,2.0,6.0,6.0,2.0,1.0,3.0,0,-0.19
3835,264,286.0,0,26.0,22.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.22
3836,264,287.0,0,26.0,22.0,0,2.0,4.0,6.0,2.0,1.0,3.0,0,0.1
3837,264,288.0,0,26.0,27.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.38
3838,264,289.0,0,26.0,28.0,0,2.0,4.0,6.0,2.0,1.0,3.0,0,0.32
3839,264,290.0,0,26.0,34.0,0,2.0,2.0,6.0,2.0,1.0,3.0,1,0.41
3840,264,291.0,0,26.0,27.0,0,2.0,4.0,6.0,2.0,1.0,3.0,0,0.4
3841,264,292.0,0,26.0,28.0,0,2.0,1.0,6.0,2.0,1.0,3.0,0,0.41
3842,264,293.0,0,26.0,28.0,0,2.0,3.0,6.0,2.0,1.0,3.0,0,0.05
3843,265,273.0,0,32.0,29.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.23
3844,265,274.0,0,32.0,24.0,0,2.0,3.0,1.0,2.0,3.0,3.0,0,0.52
3845,265,275.0,0,32.0,21.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.24
3846,265,276.0,0,32.0,26.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.52
3847,265,277.0,0,32.0,25.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.24
3848,265,278.0,0,32.0,32.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.13
3849,265,279.0,0,32.0,25.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.13
3850,265,280.0,0,32.0,25.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.44
3851,265,281.0,1,32.0,27.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.41
3852,265,282.0,0,32.0,23.0,0,2.0,1.0,1.0,2.0,3.0,3.0,0,0.21
3853,265,283.0,0,32.0,27.0,0,2.0,4.0,1.0,2.0,3.0,3.0,0,-0.14
3854,265,284.0,0,32.0,27.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.24
3855,265,285.0,0,32.0,24.0,0,2.0,6.0,1.0,2.0,3.0,3.0,0,0.0
3856,265,286.0,0,32.0,22.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,-0.08
3857,265,287.0,0,32.0,22.0,0,2.0,4.0,1.0,2.0,3.0,3.0,0,0.14
3858,265,288.0,0,32.0,27.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.31
3859,265,289.0,0,32.0,28.0,0,2.0,4.0,1.0,2.0,3.0,3.0,0,0.11
3860,265,290.0,0,32.0,34.0,0,2.0,2.0,1.0,2.0,3.0,3.0,1,0.52
3861,265,291.0,0,32.0,27.0,0,2.0,4.0,1.0,2.0,3.0,3.0,0,0.35
3862,265,292.0,0,32.0,28.0,0,2.0,1.0,1.0,2.0,3.0,3.0,0,-0.01
3863,265,293.0,0,32.0,28.0,0,2.0,3.0,1.0,2.0,3.0,3.0,0,0.72
3864,266,273.0,0,28.0,29.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.55
3865,266,274.0,0,28.0,24.0,0,2.0,3.0,16.0,10.0,2.0,2.0,0,0.03
3866,266,275.0,0,28.0,21.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.32
3867,266,276.0,0,28.0,26.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.52
3868,266,277.0,0,28.0,25.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.6
3869,266,278.0,0,28.0,32.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.64
3870,266,279.0,0,28.0,25.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.17
3871,266,280.0,0,28.0,25.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.54
3872,266,281.0,0,28.0,27.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.74
3873,266,282.0,0,28.0,23.0,0,2.0,1.0,16.0,10.0,2.0,2.0,0,-0.05
3874,266,283.0,0,28.0,27.0,0,2.0,4.0,16.0,10.0,2.0,2.0,0,0.18
3875,266,284.0,0,28.0,27.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.61
3876,266,285.0,0,28.0,24.0,0,2.0,6.0,16.0,10.0,2.0,2.0,0,0.01
3877,266,286.0,0,28.0,22.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.26
3878,266,287.0,0,28.0,22.0,0,2.0,4.0,16.0,10.0,2.0,2.0,0,0.01
3879,266,288.0,1,28.0,27.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.43
3880,266,289.0,1,28.0,28.0,0,2.0,4.0,16.0,10.0,2.0,2.0,0,0.27
3881,266,290.0,0,28.0,34.0,0,2.0,2.0,16.0,10.0,2.0,2.0,1,0.37
3882,266,291.0,1,28.0,27.0,0,2.0,4.0,16.0,10.0,2.0,2.0,0,0.28
3883,266,292.0,1,28.0,28.0,0,2.0,1.0,16.0,10.0,2.0,2.0,0,0.53
3884,266,293.0,0,28.0,28.0,0,2.0,3.0,16.0,10.0,2.0,2.0,0,0.29
3885,267,273.0,0,26.0,29.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.08
3886,267,274.0,0,26.0,24.0,0,4.0,3.0,10.0,4.0,2.0,2.0,0,0.1
3887,267,275.0,0,26.0,21.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.48
3888,267,276.0,0,26.0,26.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.22
3889,267,277.0,0,26.0,25.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.7
3890,267,278.0,0,26.0,32.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.28
3891,267,279.0,0,26.0,25.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.29
3892,267,280.0,0,26.0,25.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.45
3893,267,281.0,0,26.0,27.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.34
3894,267,282.0,0,26.0,23.0,0,4.0,1.0,10.0,4.0,2.0,2.0,0,-0.19
3895,267,283.0,0,26.0,27.0,0,4.0,4.0,10.0,4.0,2.0,2.0,1,-0.51
3896,267,284.0,0,26.0,27.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.18
3897,267,285.0,0,26.0,24.0,0,4.0,6.0,10.0,4.0,2.0,2.0,0,0.24
3898,267,286.0,0,26.0,22.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.59
3899,267,287.0,0,26.0,22.0,0,4.0,4.0,10.0,4.0,2.0,2.0,1,0.01
3900,267,288.0,0,26.0,27.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.39
3901,267,289.0,0,26.0,28.0,0,4.0,4.0,10.0,4.0,2.0,2.0,1,-0.37
3902,267,290.0,0,26.0,34.0,0,4.0,2.0,10.0,4.0,2.0,2.0,0,-0.39
3903,267,291.0,0,26.0,27.0,0,4.0,4.0,10.0,4.0,2.0,2.0,1,-0.12
3904,267,292.0,0,26.0,28.0,0,4.0,1.0,10.0,4.0,2.0,2.0,0,-0.28
3905,267,293.0,0,26.0,28.0,0,4.0,3.0,10.0,4.0,2.0,2.0,0,0.09
3906,268,273.0,1,24.0,29.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,-0.21
3907,268,274.0,1,24.0,24.0,0,3.0,3.0,4.0,4.0,1.0,1.0,1,-0.22
3908,268,275.0,0,24.0,21.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.27
3909,268,276.0,1,24.0,26.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.06
3910,268,277.0,1,24.0,25.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.48
3911,268,278.0,0,24.0,32.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,-0.07
3912,268,279.0,1,24.0,25.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.63
3913,268,280.0,0,24.0,25.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.32
3914,268,281.0,0,24.0,27.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.02
3915,268,282.0,0,24.0,23.0,0,3.0,1.0,4.0,4.0,1.0,1.0,0,0.57
3916,268,283.0,0,24.0,27.0,0,3.0,4.0,4.0,4.0,1.0,1.0,0,0.74
3917,268,284.0,0,24.0,27.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.01
3918,268,285.0,0,24.0,24.0,0,3.0,6.0,4.0,4.0,1.0,1.0,0,-0.33
3919,268,286.0,0,24.0,22.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.08
3920,268,287.0,0,24.0,22.0,0,3.0,4.0,4.0,4.0,1.0,1.0,0,0.01
3921,268,288.0,1,24.0,27.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.56
3922,268,289.0,1,24.0,28.0,0,3.0,4.0,4.0,4.0,1.0,1.0,0,0.48
3923,268,290.0,1,24.0,34.0,0,3.0,2.0,4.0,4.0,1.0,1.0,0,0.23
3924,268,291.0,0,24.0,27.0,0,3.0,4.0,4.0,4.0,1.0,1.0,0,0.4
3925,268,292.0,1,24.0,28.0,0,3.0,1.0,4.0,4.0,1.0,1.0,0,0.43
3926,268,293.0,1,24.0,28.0,0,3.0,3.0,4.0,4.0,1.0,1.0,1,0.06
3927,269,273.0,0,24.0,29.0,0,2.0,2.0,7.0,2.0,4.0,5.0,1,0.43
3928,269,274.0,1,24.0,24.0,0,2.0,3.0,7.0,2.0,4.0,5.0,0,0.53
